날짜,요일,사업장,판매량_m3,판매액_만원
2023-04-20,목,울산 지점,29309.05,2930905.0
2023-04-20,목,경기 지점,49459.72,4945972.0
2023-04-20,목,강원 지점,26910.61,2691061.0
2023-04-20,목,충북 지점,39609.74,3960974.0
2023-04-20,목,충남 지점,32779.83,3277983.0
2023-04-20,목,전북 지점,27152.72,2715272.0
2023-04-20,목,전남 지점,28262.31,2826231.0
2023-04-20,목,경북 지점,31665.53,3166553.0
2023-04-20,목,경남 지점,30389.48,3038948.0
2023-04-20,목,제주 지점,45438.46,4543846.0
2023-04-21,금,서울 지점,38227.9,3822790.0
2023-04-21,금,부산 지점,35533.64,3553364.0
2023-04-21,금,대구 지점,18570.72,1857072.0
2023-04-21,금,인천 지점,33566.48,3356648.0
2023-04-21,금,광주 지점,34184.77,3418477.0
2023-04-21,금,대전 지점,45373.45,4537345.0
2023-04-21,금,울산 지점,31865.63,3186563.0
2023-04-21,금,경기 지점,35977.91,3597791.0
2023-04-21,금,강원 지점,30039.98,3003998.0
2023-04-21,금,충북 지점,58923.39,5892339.0
2023-04-21,금,충남 지점,52789.36,5278936.0
2023-04-21,금,전북 지점,12160.23,1216023.0
2023-04-21,금,전남 지점,52879.31,5287931.0
2023-04-21,금,경북 지점,28220.92,2822092.0
2023-04-21,금,경남 지점,26636.96,2663696.0
2023-04-21,금,제주 지점,14770.24,1477024.0
2023-04-22,토,서울 지점,55312.45,5531245.0
2023-04-22,토,부산 지점,53864.67,5386467.0
2023-04-22,토,대구 지점,56739.57,5673957.0
2023-04-22,토,인천 지점,48551.62,4855162.0
2023-04-22,토,광주 지점,15291.68,1529168.0
2023-04-22,토,대전 지점,11334.13,1133413.0
2023-04-22,토,울산 지점,55512.95,5551295.0
2023-04-22,토,경기 지점,37467.09,3746709.0
2023-04-22,토,강원 지점,21883.88,2188388.0
2023-04-22,토,충북 지점,14345.72,1434572.0
2023-04-22,토,충남 지점,17278.99,1727899.0
2023-04-22,토,전북 지점,17869.06,1786906.0
2023-04-22,토,전남 지점,41995.93,4199593.0
2023-04-22,토,경북 지점,22841.27,2284127.0
2023-04-22,토,경남 지점,25291.65,2529165.0
2023-04-22,토,제주 지점,39934.19,3993419.0
2023-04-23,일,서울 지점,49513.62,4951362.0
2023-04-23,일,부산 지점,30039.44,3003944.0
2023-04-23,일,대구 지점,11931.32,1193132.0
2023-04-23,일,인천 지점,42624.87,4262487.0
2023-04-23,일,광주 지점,44232.52,4423252.0
2023-04-23,일,대전 지점,26823.12,2682312.0
2023-04-23,일,울산 지점,10061.09,1006109.0
2023-04-23,일,경기 지점,38583.68,3858368.0
2023-04-23,일,강원 지점,48748.67,4874867.0
2023-04-23,일,충북 지점,20963.41,2096341.0
2023-04-23,일,충남 지점,35633.78,3563378.0
2023-04-23,일,전북 지점,44877.39,4487739.0
2023-04-23,일,전남 지점,39454.15,3945415.0
2023-04-23,일,경북 지점,48563.68,4856368.0
2023-04-23,일,경남 지점,30406.04,3040604.0
2023-04-23,일,제주 지점,53505.8,5350580.0
2023-04-24,월,서울 지점,25919.78,2591978.0
2023-04-24,월,부산 지점,17708.71,1770871.0
2023-04-24,월,대구 지점,49215.73,4921573.0
2023-04-24,월,인천 지점,10508.69,1050869.0
2023-04-24,월,광주 지점,57546.25,5754625.0
2023-04-24,월,대전 지점,13683.62,1368362.0
2023-04-24,월,울산 지점,49385.1,4938510.0
2023-04-24,월,경기 지점,16051.79,1605179.0
2023-04-24,월,강원 지점,24031.23,2403123.0
2023-04-24,월,충북 지점,40046.24,4004624.0
2023-04-24,월,충남 지점,17009.18,1700918.0
2023-04-24,월,전북 지점,14865.64,1486564.0
2023-04-24,월,전남 지점,56578.95,5657895.0
2023-04-24,월,경북 지점,46014.95,4601495.0
2023-04-24,월,경남 지점,15994.39,1599439.0
2023-04-24,월,제주 지점,35954.85,3595485.0
2023-04-25,화,서울 지점,51741.64,5174164.0
2023-04-25,화,부산 지점,14350.88,1435088.0
2023-04-25,화,대구 지점,50535.54,5053554.0
2023-04-25,화,인천 지점,52142.32,5214232.0
2023-04-25,화,광주 지점,27077.38,2707738.0
2023-04-25,화,대전 지점,59777.73,5977773.0
2023-04-25,화,울산 지점,29639.23,2963923.0
2023-04-25,화,경기 지점,55113.67,5511367.0
2023-04-25,화,강원 지점,54896.86,5489686.0
2023-04-25,화,충북 지점,45673.03,4567303.0
2023-04-25,화,충남 지점,10042.18,1004218.0
2023-04-25,화,전북 지점,44138.37,4413837.0
2023-04-25,화,전남 지점,14719.3,1471930.0
2023-04-25,화,경북 지점,11806.06,1180606.0
2023-04-25,화,경남 지점,19023.51,1902351.0
2023-04-25,화,제주 지점,35567.73,3556773.0
2023-04-26,수,서울 지점,33020.86,3302086.0
2023-04-26,수,부산 지점,29474.64,2947464.0
2023-04-26,수,대구 지점,36740.61,3674061.0
2023-04-26,수,인천 지점,23236.45,2323645.0
2023-04-26,수,광주 지점,25650.62,2565062.0
2023-04-26,수,대전 지점,20440.05,2044005.0
2023-04-26,수,울산 지점,32614.51,3261451.0
2023-04-26,수,경기 지점,45712.72,4571272.0
2023-04-26,수,강원 지점,35582.41,3558241.0
2023-04-26,수,충북 지점,52562.08,5256208.0
2023-04-26,수,충남 지점,34571.15,3457115.0
2023-04-26,수,전북 지점,20097.26,2009726.0
2023-04-26,수,전남 지점,35608.91,3560891.0
2023-04-26,수,경북 지점,28585.34,2858534.0
2023-04-26,수,경남 지점,34586.62,3458662.0
2023-04-26,수,제주 지점,14913.26,1491326.0
2023-04-27,목,서울 지점,48833.08,4883308.0
2023-04-27,목,부산 지점,27339.55,2733955.0
2023-04-27,목,대구 지점,10844.76,1084476.0
2023-04-27,목,인천 지점,38311.12,3831112.0
2023-04-27,목,광주 지점,44190.64,4419064.0
2023-04-27,목,대전 지점,13632.59,1363259.0
2023-04-27,목,울산 지점,28749.45,2874945.0
2023-04-27,목,경기 지점,33982.17,3398217.0
2023-04-27,목,강원 지점,35135.86,3513586.0
2023-04-27,목,충북 지점,11785.06,1178506.0
2023-04-27,목,충남 지점,41638.94,4163894.0
2023-04-27,목,전북 지점,14704.07,1470407.0
2023-04-27,목,전남 지점,27527.08,2752708.0
2023-04-27,목,경북 지점,35365.97,3536597.0
2023-04-27,목,경남 지점,47537.7,4753770.0
2023-04-27,목,제주 지점,28268.71,2826871.0
2023-04-28,금,서울 지점,51060.92,5106092.0
2023-04-28,금,부산 지점,48653.05,4865305.0
2023-04-28,금,대구 지점,30261.15,3026115.0
2023-04-28,금,인천 지점,53838.45,5383845.0
2023-04-28,금,광주 지점,58108.77,5810877.0
2023-04-28,금,대전 지점,23538.71,2353871.0
2023-04-28,금,울산 지점,51083.03,5108303.0
2023-04-28,금,경기 지점,24290.63,2429063.0
2023-04-28,금,강원 지점,44295.66,4429566.0
2023-04-28,금,충북 지점,43390.24,4339024.0
2023-04-28,금,충남 지점,49530.96,4953096.0
2023-04-28,금,전북 지점,20872.55,2087255.0
2023-04-28,금,전남 지점,56707.49,5670749.0
2023-04-28,금,경북 지점,31470.13,3147013.0
2023-04-28,금,경남 지점,10115.64,1011564.0
2023-04-28,금,제주 지점,48654.39,4865439.0
2023-04-29,토,서울 지점,56581.9,5658190.0
2023-04-29,토,부산 지점,58418.0,5841800.0
2023-04-29,토,대구 지점,28138.43,2813843.0
2023-04-29,토,인천 지점,11019.05,1101905.0
2023-04-29,토,광주 지점,27097.84,2709784.0
2023-04-29,토,대전 지점,54182.59,5418259.0
2023-04-29,토,울산 지점,52185.16,5218516.0
2023-04-29,토,경기 지점,28961.32,2896132.0
2023-04-29,토,강원 지점,17651.44,1765144.0
2023-04-29,토,충북 지점,42235.05,4223505.0
2023-04-29,토,충남 지점,43200.94,4320094.0
2023-04-29,토,전북 지점,41535.31,4153531.0
2023-04-29,토,전남 지점,17532.88,1753288.0
2023-04-29,토,경북 지점,51217.21,5121721.0
2023-04-29,토,경남 지점,11820.57,1182057.0
2023-04-29,토,제주 지점,58494.09,5849409.0
2023-04-30,일,서울 지점,55082.3,5508230.0
2023-04-30,일,부산 지점,59705.71,5970571.0
2023-04-30,일,대구 지점,39966.37,3996637.0
2023-04-30,일,인천 지점,40179.26,4017926.0
2023-04-30,일,광주 지점,29226.82,2922682.0
2023-04-30,일,대전 지점,15644.99,1564499.0
2023-04-30,일,울산 지점,47740.99,4774099.0
2023-04-30,일,경기 지점,34581.12,3458112.0
2023-04-30,일,강원 지점,28216.34,2821634.0
2023-04-30,일,충북 지점,53780.14,5378014.0
2023-04-30,일,충남 지점,10097.2,1009720.0
2023-04-30,일,전북 지점,33924.55,3392455.0
2023-04-30,일,전남 지점,42615.2,4261520.0
2023-04-30,일,경북 지점,10203.0,1020300.0
2023-04-30,일,경남 지점,46380.53,4638053.0
2023-04-30,일,제주 지점,18300.44,1830044.0
2023-05-01,월,서울 지점,52273.31,5227331.0
2023-05-01,월,부산 지점,48225.65,4822565.0
2023-05-01,월,대구 지점,16988.49,1698849.0
2023-05-01,월,인천 지점,38700.27,3870027.0
2023-05-01,월,광주 지점,47866.68,4786668.0
2023-05-01,월,대전 지점,11465.61,1146561.0
2023-05-01,월,울산 지점,37246.23,3724623.0
2023-05-01,월,경기 지점,12530.76,1253076.0
2023-05-01,월,강원 지점,40977.58,4097758.0
2023-05-01,월,충북 지점,54106.54,5410654.0
2023-05-01,월,충남 지점,29739.05,2973905.0
2023-05-01,월,전북 지점,31799.27,3179927.0
2023-05-01,월,전남 지점,58863.26,5886326.0
2023-05-01,월,경북 지점,32801.18,3280118.0
2023-05-01,월,경남 지점,24277.27,2427727.0
2023-05-01,월,제주 지점,59817.42,5981742.0
2023-05-02,화,서울 지점,44035.55,4403555.0
2023-05-02,화,부산 지점,39082.28,3908228.0
2023-05-02,화,대구 지점,42975.18,4297518.0
2023-05-02,화,인천 지점,49534.85,4953485.0
2023-05-02,화,광주 지점,11871.22,1187122.0
2023-05-02,화,대전 지점,19994.37,1999437.0
2023-05-02,화,울산 지점,11828.27,1182827.0
2023-05-02,화,경기 지점,25030.47,2503047.0
2023-05-02,화,강원 지점,47943.96,4794396.0
2023-05-02,화,충북 지점,30176.12,3017612.0
2023-05-02,화,충남 지점,44823.87,4482387.0
2023-05-02,화,전북 지점,25283.93,2528393.0
2023-05-02,화,전남 지점,59121.73,5912173.0
2023-05-02,화,경북 지점,14551.59,1455159.0
2023-05-02,화,경남 지점,38758.13,3875813.0
2023-05-02,화,제주 지점,40059.68,4005968.0
2023-05-03,수,서울 지점,46497.78,4649778.0
2023-05-03,수,부산 지점,10567.15,1056715.0
2023-05-03,수,대구 지점,23086.52,2308652.0
2023-05-03,수,인천 지점,32180.94,3218094.0
2023-05-03,수,광주 지점,36330.3,3633030.0
2023-05-03,수,대전 지점,13321.32,1332132.0
2023-05-03,수,울산 지점,50801.77,5080177.0
2023-05-03,수,경기 지점,16717.42,1671742.0
2023-05-03,수,강원 지점,38766.4,3876640.0
2023-05-03,수,충북 지점,26397.3,2639730.0
2023-05-03,수,충남 지점,34970.01,3497001.0
2023-05-03,수,전북 지점,12310.84,1231084.0
2023-05-03,수,전남 지점,52303.9,5230390.0
2023-05-03,수,경북 지점,23967.95,2396795.0
2023-05-03,수,경남 지점,24488.56,2448856.0
2023-05-03,수,제주 지점,31526.66,3152666.0
2023-05-04,목,서울 지점,23423.57,2342357.0
2023-05-04,목,부산 지점,39075.51,3907551.0
2023-05-04,목,대구 지점,53205.21,5320521.0
2023-05-04,목,인천 지점,32083.86,3208386.0
2023-05-04,목,광주 지점,15645.9,1564590.0
2023-05-04,목,대전 지점,53835.74,5383574.0
2023-05-04,목,울산 지점,36126.9,3612690.0
2023-05-04,목,경기 지점,57983.79,5798379.0
2023-05-04,목,강원 지점,53555.76,5355576.0
2023-05-04,목,충북 지점,53372.84,5337284.0
2023-05-04,목,충남 지점,16085.73,1608573.0
2023-05-04,목,전북 지점,36234.16,3623416.0
2023-05-04,목,전남 지점,52358.43,5235843.0
2023-05-04,목,경북 지점,49408.31,4940831.0
2023-05-04,목,경남 지점,36159.5,3615950.0
2023-05-04,목,제주 지점,59694.08,5969408.0
2023-05-05,금,서울 지점,55935.87,5593587.0
2023-05-05,금,부산 지점,31220.03,3122003.0
2023-05-05,금,대구 지점,21812.04,2181204.0
2023-05-05,금,인천 지점,28971.33,2897133.0
2023-05-05,금,광주 지점,24129.86,2412986.0
2023-05-05,금,대전 지점,42450.78,4245078.0
2023-05-05,금,울산 지점,45348.22,4534822.0
2023-05-05,금,경기 지점,16922.85,1692285.0
2023-05-05,금,강원 지점,24384.46,2438446.0
2023-05-05,금,충북 지점,56703.1,5670310.0
2023-05-05,금,충남 지점,41839.72,4183972.0
2023-05-05,금,전북 지점,44872.1,4487210.0
2023-05-05,금,전남 지점,12363.62,1236362.0
2023-05-05,금,경북 지점,30713.72,3071372.0
2023-05-05,금,경남 지점,57479.27,5747927.0
2023-05-05,금,제주 지점,49425.4,4942540.0
2023-05-06,토,서울 지점,49085.99,4908599.0
2023-05-06,토,부산 지점,54855.35,5485535.0
2023-05-06,토,대구 지점,20248.89,2024889.0
2023-05-06,토,인천 지점,59297.68,5929768.0
2023-05-06,토,광주 지점,32140.29,3214029.0
2023-05-06,토,대전 지점,52163.57,5216357.0
2023-05-06,토,울산 지점,25230.4,2523040.0
2023-05-06,토,경기 지점,42522.75,4252275.0
2023-05-06,토,강원 지점,13131.18,1313118.0
2023-05-06,토,충북 지점,57927.4,5792740.0
2023-05-06,토,충남 지점,15850.97,1585097.0
2023-05-06,토,전북 지점,44505.53,4450553.0
2023-05-06,토,전남 지점,10309.38,1030938.0
2023-05-06,토,경북 지점,35692.67,3569267.0
2023-05-06,토,경남 지점,26138.66,2613866.0
2023-05-06,토,제주 지점,21617.79,2161779.0
2023-05-07,일,서울 지점,45696.22,4569622.0
2023-05-07,일,부산 지점,32161.9,3216190.0
2023-05-07,일,대구 지점,25878.37,2587837.0
2023-05-07,일,인천 지점,32433.19,3243319.0
2023-05-07,일,광주 지점,25757.41,2575741.0
2023-05-07,일,대전 지점,31116.27,3111627.0
2023-05-07,일,울산 지점,18228.55,1822855.0
2023-05-07,일,경기 지점,56237.59,5623759.0
2023-05-07,일,강원 지점,31038.44,3103844.0
2023-05-07,일,충북 지점,33302.9,3330290.0
2023-05-07,일,충남 지점,46286.39,4628639.0
2023-05-07,일,전북 지점,16206.52,1620652.0
2023-05-07,일,전남 지점,19763.19,1976319.0
2023-05-07,일,경북 지점,17514.05,1751405.0
2023-05-07,일,경남 지점,33971.63,3397163.0
2023-05-07,일,제주 지점,39357.26,3935726.0
2023-05-08,월,서울 지점,45732.03,4573203.0
2023-05-08,월,부산 지점,57173.81,5717381.0
2023-05-08,월,대구 지점,14305.58,1430558.0
2023-05-08,월,인천 지점,43640.64,4364064.0
2023-05-08,월,광주 지점,47747.41,4774741.0
2023-05-08,월,대전 지점,43225.53,4322553.0
2023-05-08,월,울산 지점,52750.46,5275046.0
2023-05-08,월,경기 지점,36011.32,3601132.0
2023-05-08,월,강원 지점,50904.89,5090489.0
2023-05-08,월,충북 지점,13481.14,1348114.0
2023-05-08,월,충남 지점,41835.81,4183581.0
2023-05-08,월,전북 지점,57043.29,5704329.0
2023-05-08,월,전남 지점,32748.33,3274833.0
2023-05-08,월,경북 지점,16085.24,1608524.0
2023-05-08,월,경남 지점,28183.74,2818374.0
2023-05-08,월,제주 지점,52517.89,5251789.0
2023-05-09,화,서울 지점,16359.1,1635910.0
2023-05-09,화,부산 지점,36363.66,3636366.0
2023-05-09,화,대구 지점,52861.22,5286122.0
2023-05-09,화,인천 지점,49312.74,4931274.0
2023-05-09,화,광주 지점,35617.66,3561766.0
2023-05-09,화,대전 지점,41215.73,4121573.0
2023-05-09,화,울산 지점,23987.29,2398729.0
2023-05-09,화,경기 지점,56653.55,5665355.0
2023-05-09,화,강원 지점,11551.95,1155195.0
2023-05-09,화,충북 지점,28276.28,2827628.0
2023-05-09,화,충남 지점,29773.17,2977317.0
2023-05-09,화,전북 지점,48778.82,4877882.0
2023-05-09,화,전남 지점,33646.46,3364646.0
2023-05-09,화,경북 지점,52889.98,5288998.0
2023-05-09,화,경남 지점,24209.44,2420944.0
2023-05-09,화,제주 지점,18875.44,1887544.0
2023-05-10,수,서울 지점,22359.22,2235922.0
2023-05-10,수,부산 지점,18659.61,1865961.0
2023-05-10,수,대구 지점,27055.74,2705574.0
2023-05-10,수,인천 지점,22155.31,2215531.0
2023-05-10,수,광주 지점,40838.8,4083880.0
2023-05-10,수,대전 지점,10666.88,1066688.0
2023-05-10,수,울산 지점,35228.67,3522867.0
2023-05-10,수,경기 지점,29642.7,2964270.0
2023-05-10,수,강원 지점,26608.68,2660868.0
2023-05-10,수,충북 지점,13764.11,1376411.0
2023-05-10,수,충남 지점,46373.33,4637333.0
2023-05-10,수,전북 지점,28106.52,2810652.0
2023-05-10,수,전남 지점,56999.19,5699919.0
2023-05-10,수,경북 지점,57508.26,5750826.0
2023-05-10,수,경남 지점,38683.62,3868362.0
2023-05-10,수,제주 지점,27583.01,2758301.0
2023-05-11,목,서울 지점,29978.85,2997885.0
2023-05-11,목,부산 지점,24381.3,2438130.0
2023-05-11,목,대구 지점,44186.39,4418639.0
2023-05-11,목,인천 지점,36720.63,3672063.0
2023-05-11,목,광주 지점,31114.84,3111484.0
2023-05-11,목,대전 지점,36172.17,3617217.0
2023-05-11,목,울산 지점,16075.94,1607594.0
2023-05-11,목,경기 지점,43141.68,4314168.0
2023-05-11,목,강원 지점,35744.48,3574448.0
2023-05-11,목,충북 지점,40748.62,4074862.0
2023-05-11,목,충남 지점,23879.3,2387930.0
2023-05-11,목,전북 지점,47151.95,4715195.0
2023-05-11,목,전남 지점,33933.33,3393333.0
2023-05-11,목,경북 지점,14934.93,1493493.0
2023-05-11,목,경남 지점,43471.61,4347161.0
2023-05-11,목,제주 지점,15643.66,1564366.0
2023-05-12,금,서울 지점,12970.36,1297036.0
2023-05-12,금,부산 지점,47225.74,4722574.0
2023-05-12,금,대구 지점,33562.45,3356245.0
2023-05-12,금,인천 지점,11268.58,1126858.0
2023-05-12,금,광주 지점,35641.25,3564125.0
2023-05-12,금,대전 지점,54761.3,5476130.0
2023-05-12,금,울산 지점,14742.49,1474249.0
2023-05-12,금,경기 지점,27346.13,2734613.0
2023-05-12,금,강원 지점,51514.72,5151472.0
2023-05-12,금,충북 지점,22708.75,2270875.0
2023-05-12,금,충남 지점,15427.12,1542712.0
2023-05-12,금,전북 지점,32175.37,3217537.0
2023-05-12,금,전남 지점,53232.08,5323208.0
2023-05-12,금,경북 지점,26245.18,2624518.0
2023-05-12,금,경남 지점,51823.16,5182316.0
2023-05-12,금,제주 지점,15679.41,1567941.0
2023-05-13,토,서울 지점,30359.82,3035982.0
2023-05-13,토,부산 지점,34422.56,3442256.0
2023-05-13,토,대구 지점,29750.89,2975089.0
2023-05-13,토,인천 지점,54368.32,5436832.0
2023-05-13,토,광주 지점,25629.59,2562959.0
2023-05-13,토,대전 지점,53209.08,5320908.0
2023-05-13,토,울산 지점,51673.94,5167394.0
2023-05-13,토,경기 지점,48964.48,4896448.0
2023-05-13,토,강원 지점,22750.38,2275038.0
2023-05-13,토,충북 지점,28218.04,2821804.0
2023-05-13,토,충남 지점,38117.24,3811724.0
2023-05-13,토,전북 지점,17446.29,1744629.0
2023-05-13,토,전남 지점,31792.43,3179243.0
2023-05-13,토,경북 지점,10354.44,1035444.0
2023-05-13,토,경남 지점,20934.03,2093403.0
2023-05-13,토,제주 지점,53534.13,5353413.0
2023-05-14,일,서울 지점,10524.59,1052459.0
2023-05-14,일,부산 지점,28636.04,2863604.0
2023-05-14,일,대구 지점,56442.3,5644230.0
2023-05-14,일,인천 지점,49498.96,4949896.0
2023-05-14,일,광주 지점,17442.82,1744282.0
2023-05-14,일,대전 지점,25347.04,2534704.0
2023-05-14,일,울산 지점,46450.86,4645086.0
2023-05-14,일,경기 지점,37520.17,3752017.0
2023-05-14,일,강원 지점,49835.68,4983568.0
2023-05-14,일,충북 지점,18314.63,1831463.0
2023-05-14,일,충남 지점,28424.77,2842477.0
2023-05-14,일,전북 지점,47838.0,4783800.0
2023-05-14,일,전남 지점,30631.88,3063188.0
2023-05-14,일,경북 지점,43231.53,4323153.0
2023-05-14,일,경남 지점,19784.93,1978493.0
2023-05-14,일,제주 지점,42595.43,4259543.0
2023-05-15,월,서울 지점,18648.3,1864830.0
2023-05-15,월,부산 지점,48097.14,4809714.0
2023-05-15,월,대구 지점,37106.79,3710679.0
2023-05-15,월,인천 지점,31517.79,3151779.0
2023-05-15,월,광주 지점,13525.97,1352597.0
2023-05-15,월,대전 지점,43253.03,4325303.0
2023-05-15,월,울산 지점,19512.72,1951272.0
2023-05-15,월,경기 지점,16099.97,1609997.0
2023-05-15,월,강원 지점,17814.12,1781412.0
